Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,LAC,1,4,1.3,0.7,13.4,0.49
2,Hunter Henry,LAC,KC,1,3,1.8,0.4,12.9,0.16
3,Darren Waller,OAK,CIN,2,8,3.4,0.7,11.6,0.245
4,Mark Andrews,BAL,HOU,2,6,3.9,0.7,10.8,0.245
5,Zach Ertz,PHI,NE,3,12,5.5,1.1,9.7,0.403333333333
6,Jared Cook,NO,TB,3,9,6.0,1.1,9.4,0.403333333333
7,Greg Olsen,CAR,ATL,5,9,6.5,0.8,8.3,0.128
8,Gerald Everett,LAR,CHI,5,15,8.0,0.7,8.1,0.098
9,Eric Ebron,IND,JAC,7,10,8.9,0.5,7.2,0.0357142857143
10,Jack Doyle,IND,JAC,8,18,10.6,1.4,7.1,0.245
11,O.J. Howard,TB,NO,10,24,11.6,1.0,7.1,0.1
12,Vance McDonald,PIT,CLE,11,22,13.7,1.5,6.8,0.204545454545
13,Kyle Rudolph,MIN,DEN,11,20,14.1,2.3,6.7,0.480909090909
14,Dallas Goedert,PHI,NE,8,23,14.9,3.3,6.6,1.36125
15,T.J. Hockenson,DET,DAL,12,23,15.7,2.7,6.4,0.6075
16,Noah Fant,DEN,MIN,9,24,15.9,2.7,6.5,0.81
17,Mike Gesicki,MIA,BUF,13,22,16.3,1.7,5.9,0.222307692308
18,Jason Witten,DAL,DET,11,22,17.5,2.1,5.8,0.400909090909
19,Darren Fells,HOU,BAL,11,23,18.3,2.3,5.8,0.480909090909
20,Tyler Eifert,CIN,OAK,14,24,20.3,2.1,5.4,0.315
21,Ross Dwelley,SF,ARI,10,28,20.4,3.5,5.6,1.225
22,Irv Smith Jr.,MIN,DEN,15,27,21.9,2.2,5.1,0.322666666667
23,Ryan Griffin,NYJ,WAS,16,32,22.6,1.9,4.9,0.225625
24,Dawson Knox,BUF,MIA,16,26,22.8,1.8,5.0,0.2025
25,Benjamin Watson,NE,PHI,24,31,26.4,1.6,4.9,0.106666666667
26,Nick Boyle,BAL,HOU,21,32,27.0,2.7,4.9,0.347142857143
27,Demetrius Harris,CLE,PIT,24,37,27.4,2.5,4.9,0.260416666667
28,Blake Jarwin,DAL,DET,26,34,29.8,1.7,4.4,0.111153846154
29,Jordan Akins,HOU,BAL,22,36,28.5,3.0,4.7,0.409090909091
30,Cameron Brate,TB,NO,25,42,33.0,4.6,3.9,0.8464
31,Hayden Hurst,BAL,HOU,28,37,31.8,2.0,4.0,0.142857142857
32,Luke Stocker,ATL,CAR,19,45,33.2,4.4,3.8,1.01894736842
33,Jeremy Sprinkle,WAS,NYJ,27,38,33.8,2.7,3.8,0.27
34,Tyler Higbee,LAR,CHI,28,41,33.5,3.2,3.8,0.365714285714
35,Foster Moreau,OAK,CIN,29,39,34.6,2.4,3.7,0.198620689655
36,Josh Oliver,JAC,IND,24,42,35.6,4.7,3.7,0.920416666667
37,Ben Braunecker,CHI,LAR,25,65,37.5,9.7,3.5,3.7636
38,Charles Clay,ARI,SF,36,43,39.6,1.8,3.5,0.09
39,Maxx Williams,ARI,SF,33,48,39.8,3.3,3.5,0.33
40,Jaeden Graham,ATL,CAR,26,48,39.3,5.2,3.5,1.04
41,Seth DeValve,JAC,IND,31,55,39.5,5.7,3.5,1.04806451613
42,Tyler Kroft,BUF,MIA,34,47,42.7,3.0,3.4,0.264705882353
43,C.J. Uzomah,CIN,OAK,35,51,42.7,3.5,3.3,0.35
44,Josh Hill,NO,TB,33,59,40.5,6.0,3.3,1.09090909091
45,Ricky Seals-Jones,CLE,PIT,25,46,37.4,3.8,3.3,0.5776
46,Levine Toilolo,SF,ARI,38,64,47.5,6.5,3.2,1.11184210526
47,Logan Thomas,DET,DAL,44,61,49.3,4.5,3.2,0.460227272727
48,Mo Alie-Cox,IND,JAC,45,56,49.3,3.2,3.2,0.227555555556
49,Nick Vannett,PIT,CLE,45,51,49.3,1.6,3.2,0.0568888888889
50,Jesse James,DET,DAL,47,62,53.4,5.0,3.1,0.531914893617
51,Lee Smith,BUF,MIA,43,65,54.4,5.5,2.9,0.703488372093
52,Hale Hentges,WAS,NYJ,46,72,55.5,8.5,2.8,1.57065217391
53,Garrett Celek,SF,ARI,41,70,49.2,10.6,2.8,2.74048780488
54,Trevon Wesco,NYJ,WAS,45,68,57.0,7.4,2.7,1.21688888889
55,Troy Fumagalli,DEN,MIN,51,57,54.3,2.0,2.5,0.078431372549
56,Virgil Green,LAC,KC,47,58,54.7,2.4,2.3,0.122553191489
57,Derek Carrier,OAK,CIN,44,67,56.3,7.2,2.2,1.17818181818
58,Ian Thomas,CAR,ATL,38,70,58.5,9.2,2.1,2.22736842105
59,Lance Kendricks,LAC,KC,46,67,56.6,7.1,2.1,1.09586956522
60,J.P. Holtz,CHI,LAR,45,68,59.7,5.7,2.0,0.722
61,Ben Koyack,JAC,IND,47,73,61.0,8.3,1.9,1.46574468085
62,Durham Smythe,MIA,BUF,49,68,61.0,4.5,1.8,0.413265306122
63,Tommy Sweeney,BUF,MIA,50,67,59.0,6.8,1.6,0.9248
64,Blake Bell,KC,LAC,50,60,55.3,4.8,1.6,0.4608
65,Jeff Heuerman,DEN,MIN,49,54,52.3,2.4,1.6,0.117551020408
66,Dan Arnold,NO,TB,52,58,56.0,2.8,1.6,0.150769230769
67,Pharaoh Brown,CLE,PIT,56,68,61.3,5.0,1.5,0.446428571429
68,Tanner Hudson,TB,NO,57,71,64.2,4.7,1.4,0.387543859649
69,Andrew Beck,DEN,MIN,53,75,66.0,7.9,1.4,1.17754716981
70,Deon Yelder,KC,LAC,60,74,66.8,4.6,1.3,0.352666666667
71,Clive Walford,MIA,BUF,55,71,62.3,6.6,1.3,0.792
72,Dalton Schultz,DAL,DET,59,72,67.0,4.8,1.0,0.390508474576
73,Chris Manhertz,CAR,ATL,63,69,67.0,2.4,1.0,0.0914285714286
74,Matt LaCosse,NE,PHI,57,74,64.7,7.0,1.0,0.859649122807
75,Tyler Conklin,MIN,DEN,62,73,66.7,4.6,1.0,0.341290322581
76,Johnny Mundt,LAR,CHI,64,69,66.5,2.5,1.0,0.09765625
77,Daniel Brown,NYJ,WAS,70,71,70.5,0.5,0.9,0.00357142857143
78,Ryan Izzo,NE,PHI,72,73,72.5,0.5,0.7,0.00347222222222
