Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-10-24,CIN,BAL,45.5,0.3125,19.75,2021,7,0.0112,5.5,0.0715,25.6,0.2331,48.599999999999994,0.010499999999999999,9.3,0.0148,18.399999999999995
2021-10-24,CAR,NYG,43.0,0.6,26.5,2021,7,0.0208,7.5,0.2077,18.6,0.153,34.900000000000006,0.0058,9.900000000000002,0.021,17.999999999999996
2021-10-24,WAS,GB,47.5,0.24390243902439024,19.5,2021,7,0.0165,5.3,0.043300000000000005,28.3,0.0735,37.69999999999999,0.1368,13.1,0.0232,16.899999999999995
2021-10-24,KC,TEN,57.5,0.6774193548387096,30.75,2021,7,0.0208,5.9,0.196,21.099999999999998,0.29519999999999996,49.39999999999999,0.1538,23.9,0.108,27.0
2021-10-24,ATL,MIA,47.5,0.5555555555555556,24.5,2021,7,0.0388,6.0,0.1245,33.1,0.1665,35.5,0.0438,23.400000000000002,0.0558,19.300000000000004
2021-10-24,NYJ,NE,42.5,0.29411764705882354,17.75,2021,7,0.062,5.8,0.0612,18.499999999999996,0.0563,38.400000000000006,0.0133,5.800000000000001,0.006,12.8
2021-10-24,DET,LAR,50.5,0.1111111111111111,17.0,2021,7,0.0032,4.8,0.1904,24.9,0.0852,29.1,0.0645,14.3,0.0128,14.2
2021-10-24,PHI,LV,48.5,0.4545454545454545,23.0,2021,7,0.0698,5.9,0.1666,21.6,0.12499999999999999,36.099999999999994,0.1515,15.199999999999998,0.122,22.9
2021-10-24,CHI,TB,47.0,0.15384615384615385,17.75,2021,7,0.0055,5.4,0.019000000000000003,19.499999999999996,0.2089,36.8,0.08600000000000001,10.600000000000001,0.0162,16.5
2021-10-24,HOU,ARI,47.5,0.5,14.0,2021,7,0.0052,4.9,0.0141,20.7,0.15519999999999998,35.699999999999996,0.009999999999999998,9.0,0.0052,12.500000000000002
2021-10-24,IND,SF,42.5,0.37735849056603776,19.5,2021,7,,,,,,,,,,
2021-10-24,BAL,CIN,45.5,0.7297297297297297,25.75,2021,7,0.0755,6.8,0.0179,21.299999999999997,0.2256,36.4,0.0947,21.199999999999996,0.139,24.3
2021-10-24,NYG,CAR,43.0,0.4444444444444444,16.5,2021,7,0.1308,6.1,0.1298,18.099999999999998,0.1795,32.0,0.026800000000000004,13.399999999999999,0.0353,17.999999999999996
2021-10-24,GB,WAS,47.5,0.8,28.0,2021,7,0.038,6.3,0.1393,30.3,0.20779999999999998,43.4,0.022,10.899999999999999,0.021,21.6
2021-10-24,TEN,KC,57.5,0.3703703703703704,26.75,2021,7,0.0162,5.3,0.1676,31.5,0.18130000000000002,39.199999999999996,0.006999999999999999,11.200000000000001,0.0482,20.4
2021-10-24,MIA,ATL,47.5,0.4878048780487805,23.0,2021,7,0.0107,5.9,0.021500000000000002,20.5,0.17079999999999998,39.5,0.1342,19.500000000000004,0.0592,18.699999999999996
2021-10-24,NE,NYJ,42.5,0.75,24.75,2021,7,0.1198,8.8,0.055999999999999994,25.700000000000003,0.14450000000000002,35.39999999999999,0.048299999999999996,15.699999999999998,0.0195,15.599999999999998
2021-10-24,LAR,DET,50.5,0.5833333333333334,33.5,2021,7,0.0272,8.8,0.2895,24.899999999999995,0.39139999999999997,54.5,0.0441,13.100000000000001,0.126,23.6
2021-10-24,LV,PHI,48.5,0.5918367346938775,25.5,2021,7,0.0272,6.1,0.14730000000000001,26.599999999999994,0.17240000000000003,36.9,0.09620000000000001,17.0,0.071,19.5
2021-10-24,TB,CHI,47.0,0.8888888888888888,29.25,2021,7,0.0353,7.7,0.201,26.799999999999994,0.47180000000000005,41.00000000000001,0.068,12.899999999999995,0.0615,23.0
2021-10-24,ARI,HOU,47.5,0.6666666666666666,33.5,2021,7,0.2625,9.0,0.1157,27.0,0.16360000000000002,52.2,0.0070999999999999995,10.799999999999999,0.0668,26.6
2021-10-24,SF,IND,42.5,0.6666666666666666,23.0,2021,7,,,,,,,,,,
